day,Visits,dataset_id,resource_id,Dataset_creation,Resource_creation,Resource_modification,dataset_title,titre_du_jeu_de_donnees,resource_title,titre_du_ressource,institution_EN,institution_FR
"Jan 1, 2026",1.0,802083ae-0be4-42c8-b70d-0b18d0dcfec7,74de7785-b973-413b-b3b8-bfa92f76cc24,2022-09-06,2022-09-06,2022-09-06,Briefing package for the Chief Electoral Officer’s appearance on the Main Estimates 2022-2023. (2022-05),Documents d’information à l’intention du directeur général des élections pour sa comparution concernant le budget principal des dépenses 2022-2023. (2022-05),Briefing package for the Chief Electoral Officer’s appearance on the Main Estimates 2022-2023. (2022-05),Documents d’information à l’intention du directeur général des élections pour sa comparution concernant le budget principal des dépenses 2022-2023. (2022-05),Elections Canada , Élections Canada
"Jan 1, 2026",1.0,805130f3-b118-43bd-b25f-3488bf24055b,80ab54c7-7720-403b-b955-d5c86558fcbe,2020-03-05,2020-03-05,2020-03-05,"Chlamydia, gonorrhea and infectious syphilis in Canada, 2017 - infographic","La chlamydiose, la gonorrhée et la syphilis infectieuse au Canada 2017 - infographie","Chlamydia, gonorrhea and infectious syphilis in Canada, 2017 - infographic","La chlamydiose, la gonorrhée et la syphilis infectieuse au Canada 2017 - infographie",Public Health Agency of Canada , Agence de la santé publique du Canada
"Jan 1, 2026",1.0,8069493f-b529-4a5b-be33-a0096d47c3d9,c67f54f3-e8de-4780-80ac-4a1b597c5cff,2025-02-07,2025-02-07,2025-02-07,President of the Treasury Board appearance before the Standing Committee on Government Operations and Estimates (OGGO) – Supplementary Estimates (C) 2022-23 – March 2023,Comparution de la présidente du Conseil du Trésor au Comité permanent des opérations gouvernementales et des prévisions budgétaires (OGGO) – Budget supplémentaire des dépenses 2022-2023 – Mars 2023,President of the Treasury Board appearance before the Standing Committee on Government Operations and Estimates (OGGO) – Supplementary Estimates (C) 2022-23 – March 2023,Comparution de la présidente du Conseil du Trésor au Comité permanent des opérations gouvernementales et des prévisions budgétaires (OGGO) – Budget supplémentaire des dépenses 2022-2023 – Mars 2023,Treasury Board of Canada Secretariat , Secrétariat du Conseil du Trésor du Canada
"Jan 1, 2026",1.0,80781adf-5cd6-4136-8d3d-53d6f352a687,cde92640-cb1a-4093-b34e-a320df1fd16f,2023-03-30,2024-03-26,2024-03-26,"Difficulty meeting financial needs, by gender and other selected sociodemographic characteristics","Difficulté à répondre à ses besoins financiers, selon le genre et certaines autres caractéristiques sociodémographiques",Supporting Document,Document connexe,Statistics Canada , Statistique Canada
"Jan 1, 2026",2.0,80781adf-5cd6-4136-8d3d-53d6f352a687,fc06c45d-c26b-4401-bcc0-dd202d1284ce,2023-03-30,2024-03-26,2024-03-26,"Difficulty meeting financial needs, by gender and other selected sociodemographic characteristics","Difficulté à répondre à ses besoins financiers, selon le genre et certaines autres caractéristiques sociodémographiques",Supporting Document,Document connexe,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,808b84a1-6356-4103-a8e9-db46d5c20fcf,No resource,2017-03-29,2017-03-29,2025-12-23,Probability of the annual minimum snow and ice (MSI) presence over Canada,Probabilité de la présence annuelle minimale de neige et de glace (MNG) au Canada,No resources covered,Aucune ressource couverte,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",3.0,809e4442-983a-4943-a2a0-382ba39c227a,No resource,2021-01-27,2021-01-27,2025-12-31,ServiceOntario wait times (in-person),Temps d’attente à ServiceOntario (en personne),No resources covered,Aucune ressource couverte,Government of Ontario , Gouvernement de l'Ontario
"Jan 1, 2026",1.0,80a95e83-f204-4dc4-8c51-7aca49b6b71e,a3d9f585-77dc-4c12-a7fc-431be0324548,2016-09-24,2016-12-01,2016-12-01,"Work Activity in 2000 (23), Age Groups (17B) and Sex (3) for Population 15 Years and Over, for Canada, Provinces, Territories, Census Metropolitan Areas and Census Agglomerations, 2001 Census - 20% Sample Data","Travail en 2000 (23), groupes d'âge (17B) et sexe (3) pour la population de 15 ans et plus, pour le Canada, les provinces, les territoires, les régions métropolitaines de recensement et les agglomérations de recensement, recensement de 2001 - Données-échantillon (20 %)",Dataset,Ensemble de données,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,80a96113-1f7a-4718-92df-4832cd5eb2ba,No resource,2016-09-24,2016-09-24,2025-02-20,Benefits Paid in Countries with which Canada has concluded a Social Security Agreement by Calendar Year,Prestations versées dans les pays avec lesquels le Canada a conclu un accord de sécurité sociale par Année Civile,No resources covered,Aucune ressource couverte,Employment and Social Development Canada , Emploi et Développement social Canada
"Jan 1, 2026",1.0,80b0037d-2c53-4464-8059-842921ae9f24,No resource,2023-12-27,2023-12-27,2025-11-12,Required or recognized training prior to the renewal of a certificate relating to the sale or use of pesticides,Formations prescrites ou reconnues préalables au renouvellement d’un certificat relatif à la vente ou à l’utilisation de pesticides,No resources covered,Aucune ressource couverte,Government and Municipalities of Québec , Gouvernement et municipalités du Québec
"Jan 1, 2026",1.0,80c75c39-80fe-4fff-8290-49e2b66e07e6,No resource,2020-04-02,2020-04-02,2025-03-06,Canadian Armed Forces Regular Force Intake,Admission dans la Force régulière des Forces armées canadiennes,No resources covered,Aucune ressource couverte,National Defence , Défense nationale
"Jan 1, 2026",1.0,80ccc975-d6ec-9e24-a7f9-a8bd81a0b3c2,No resource,2021-04-20,2021-04-20,2025-01-09,Lidar Download Map,Carte télécharger pour Lidar,No resources covered,Aucune ressource couverte,Government of New Brunswick , Gouvernement du Nouveau-Brunswick
"Jan 1, 2026",1.0,80e642cc-c153-4b6d-9b10-92f4d4aaff4e,1001370f-cf47-4cd4-8522-bd59d2d26acc,2020-11-27,2025-12-24,2025-12-24,First Nation Reserve,Réserves de Premières Nation,First Nation Reserve,Réserve des Premières Nations,Government of Ontario , Gouvernement de l'Ontario
"Jan 1, 2026",1.0,80e642cc-c153-4b6d-9b10-92f4d4aaff4e,No resource,2020-11-27,2020-11-27,2025-12-24,First Nation Reserve,Réserves de Premières Nation,No resources covered,Aucune ressource couverte,Government of Ontario , Gouvernement de l'Ontario
"Jan 1, 2026",1.0,80f742f4-6b75-4031-8752-1c688783e9a6,No resource,2018-06-27,2018-06-27,2023-01-17,"Selected diagnostic tests, by waiting times","Tests diagnostiques choisis, selon le temps d'attente",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",3.0,813bbd74-e12b-4f5d-992a-fc0a851f7097,No resource,2022-12-21,2022-12-21,2025-12-23,"Itinerant movements, by type of operation, airports with NAV CANADA services and other selected airports, monthly","Mouvements itinérants, par type d’exploitation, dans les aéroports offrant des services de NAV CANADA et d’autres aéroports sélectionnés, mensuel",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,813ff561-b38d-4241-b370-0a17c60976af,62773619-20be-4eb7-99ee-dea2f23abf0b,2024-03-25,2025-02-17,2025-02-17,Sablefish Offshore Stratified Random Trap Survey,Relevé aléatoire stratifié au casier ciblant la morue charbonnière en zone extracôtière,Sablefish Offshore Stratified Random Trap Survey,Relevé aléatoire stratifié au casier ciblant la morue charbonnière en zone extracôtière,Fisheries and Oceans Canada , Pêches et Océans Canada
"Jan 1, 2026",1.0,816ccd08-fc11-418a-b3fd-2366cf9d85ec,No resource,2021-01-27,2021-01-27,2025-08-27,Aggregated cauliflower production and yields,Production et rendement des choux-fleurs,No resources covered,Aucune ressource couverte,Government of Ontario , Gouvernement de l'Ontario
"Jan 1, 2026",1.0,8174f0a1-ed4a-43b9-ab61-6a1302b852ff,db3702b0-394d-463d-acfb-b01da8f8af32,2025-10-06,2025-10-06,2025-10-06,Canada Gazette: Order Amending the Import Control List,La Gazette du Canada : Décret modifiant la Liste des marchandises d’importation contrôlée ,"Canada Gazette, Part II, Volume 151, Number 23: Order Amending the Import Control List - 2017-11-15","La Gazette du Canada, Partie II, volume 151, numéro 23 : Décret modifiant la Liste des marchandises d’importation contrôlée - 2017-11-15",Global Affairs Canada , Affaires mondiales Canada
"Jan 1, 2026",1.0,8194a6ba-9cde-4ec4-a393-299310ae67e0,052c6033-a266-4c20-8d57-bb0edc56d4c7,2016-09-24,2016-12-01,2016-12-01,"Major Field of Study (12), Age Groups (13B) and Sex (3) for Population 15 Years and Over With College or Trades Certificates or Diplomas, for Canada, Provinces, Territories, Census Metropolitan Areas and Census Agglomerations, 2001 Census - 20% Sample Data","Principal domaine d'études (12), groupes d'âge (13B) et sexe (3) pour la population de 15 ans et plus ayant un certificat ou un diplôme d'une école de métiers ou d'un collège, pour le Canada, les provinces, les territoires, les régions métropolitaines de recensement et les agglomérations de recensement, recensement de 2001 - Données-échantillon (20 %)",Dataset,Ensemble de données,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,81973090-e0bd-4f34-a88c-c162aef991b9,10f2c154-2e03-40d1-a7ec-36969f0d14eb,2016-09-24,2016-10-21,2016-10-21,"Nutrients in Lake Winnipeg – Status of phosphorus and nitrogen levels in Lake Winnipeg, Canada","Éléments nutritifs dans le lac Winnipeg – État des concentrations de phosphore et d'azote du lac Winnipeg, Canada",Data table – French (CSV; 972 B),Tableau de données – Français (CSV; 972 o),Environment and Climate Change Canada , Environnement et Changement climatique Canada
"Jan 1, 2026",1.0,81973090-e0bd-4f34-a88c-c162aef991b9,8978ecda-f138-461d-88db-7d7689846fe0,2016-09-24,2016-10-21,2016-10-21,"Nutrients in Lake Winnipeg – Status of phosphorus and nitrogen levels in Lake Winnipeg, Canada","Éléments nutritifs dans le lac Winnipeg – État des concentrations de phosphore et d'azote du lac Winnipeg, Canada",Data sources and methods – English,Sources des données et méthodes – Anglais,Environment and Climate Change Canada , Environnement et Changement climatique Canada
"Jan 1, 2026",1.0,81e941db-c9c9-5481-904c-58afa0cd6fa2,0109390d-ec5e-4fbe-97c4-a834c56f3c57,2016-09-24,2017-01-30,2017-01-30,"Atlas of Canada - Base Maps Scale 1:2,000,000 - Yukon Territory",Atlas du Canada - Cartes de base Échelle 1/2 000 000 - Territoire du Yukon,Download ZIP (dxf) through HTTP,Télécharger le fichier en format ZIP (dxf) via HTTP,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,82060f8c-c0d5-4db5-ac41-85b0a12c7cf1,No resource,2018-06-27,2018-06-27,2023-01-17,"Divorces, by marital status of husband and of wife just prior to marriage, inactive","Divorces, selon l'état matrimonial de l'époux et de l'épouse au moment précédant le mariage, inactif",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,82179921-2570-4fcf-8f31-246e213573c3,No resource,2018-04-12,2018-04-12,2024-12-09,Lake Fish Index - Banff,Indice des poissons de lac – Parc national Banff,No resources covered,Aucune ressource couverte,Parks Canada , Parcs Canada
"Jan 1, 2026",1.0,82179921-2570-4fcf-8f31-246e213573c3,e903b382-b5d2-45b3-a496-ea184f4eda1c,2018-04-12,2018-04-12,2024-12-09,Lake Fish Index - Banff,Indice des poissons de lac – Parc national Banff,Lake Fish Index - Banff - Data Dictionary,Indice des poissons de lac – Parc national Banff - Dictionnaire de données,Parks Canada , Parcs Canada
"Jan 1, 2026",1.0,82179921-2570-4fcf-8f31-246e213573c3,ed9b3971-3384-4464-8a06-102f72d22501,2018-04-12,2018-04-12,2024-12-09,Lake Fish Index - Banff,Indice des poissons de lac – Parc national Banff,Lake Fish Index - Banff,Indice des poissons de lac – Parc national Banff,Parks Canada , Parcs Canada
"Jan 1, 2026",1.0,823c63da-a4f8-4dce-a0fb-2de2dcdd1d63,98c3fef0-b26c-4ebd-850e-33874cd50f17,2016-09-26,2025-03-26,2025-03-26,Mineral Tenure in Nunavut - Prospecting Permits,Tenure minière au Nunavut - Permis d'exploration,Prospecting Permits,Permis d'exploration,Crown-Indigenous Relations and Northern Affairs Canada , Relations Couronne-Autochtones et Affaires du Nord Canada
"Jan 1, 2026",1.0,823c63da-a4f8-4dce-a0fb-2de2dcdd1d63,No resource,2016-09-26,2016-09-26,2025-03-26,Mineral Tenure in Nunavut - Prospecting Permits,Tenure minière au Nunavut - Permis d'exploration,No resources covered,Aucune ressource couverte,Crown-Indigenous Relations and Northern Affairs Canada , Relations Couronne-Autochtones et Affaires du Nord Canada
"Jan 1, 2026",1.0,823c63da-a4f8-4dce-a0fb-2de2dcdd1d63,d896c5cb-a25a-4e16-8fff-41b983c1ec0d,2016-09-26,2025-03-26,2025-03-26,Mineral Tenure in Nunavut - Prospecting Permits,Tenure minière au Nunavut - Permis d'exploration,Pre-packaged SHP file,Fichier SHP pré-emballé,Crown-Indigenous Relations and Northern Affairs Canada , Relations Couronne-Autochtones et Affaires du Nord Canada
"Jan 1, 2026",6.0,82671442-0d3d-43a2-b292-e029eb452c41,No resource,2018-06-27,2018-06-27,2025-02-26,"Capital and repair expenditures, non-residential tangible assets, by type of ownership and geography","Dépenses en immobilisation et réparations, actifs corporels non résidentiels, selon le type de propriété et la géographie",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",2.0,826c55b0-718c-4e6e-9e48-0cc6622c0b92,No resource,2016-09-24,2016-09-24,2019-08-29,"Sustainability of timber harvest – Wood supply and annual harvest of industrial roundwood, Canada","Durabilité de la récolte de bois d'œuvre – Approvisionnement en bois et récolte annuelle de bois rond industriel, Canada",No resources covered,Aucune ressource couverte,Environment and Climate Change Canada , Environnement et Changement climatique Canada
"Jan 1, 2026",1.0,826c55b0-718c-4e6e-9e48-0cc6622c0b92,bdaa9f1e-c96d-4571-a7ac-537a322e78c4,2016-09-24,2016-10-21,2016-10-21,"Sustainability of timber harvest – Wood supply and annual harvest of industrial roundwood, Canada","Durabilité de la récolte de bois d'œuvre – Approvisionnement en bois et récolte annuelle de bois rond industriel, Canada",Sustainability of timber harvest – English,Durabilité de la récolte de bois d’oeuvre – Anglais,Environment and Climate Change Canada , Environnement et Changement climatique Canada
"Jan 1, 2026",1.0,8271b246-48b3-48df-9d73-19571789b437,27fcf7f6-eb9f-45aa-a1a4-f54375df76f3,2019-12-02,2019-12-02,2019-12-02,"Health Promotion and Chronic Disease Prevention in Canada, Vol 39, No 11, November 2019 ","Promotion de la santé et prévention des maladies chroniques au Canada, volume 39, no 11, novembre 2019",At-a-glance – Twenty years of diabetes surveillance using the Canadian Chronic Disease Surveillance System,Aperçu – Vingt ans de surveillance du diabète grâce au Système canadien de surveillance des maladies chroniques,Public Health Agency of Canada , Agence de la santé publique du Canada
"Jan 1, 2026",1.0,8271b246-48b3-48df-9d73-19571789b437,45115520-a6ec-4a10-bb92-137035aa7367,2019-12-02,2019-12-02,2019-12-02,"Health Promotion and Chronic Disease Prevention in Canada, Vol 39, No 11, November 2019 ","Promotion de la santé et prévention des maladies chroniques au Canada, volume 39, no 11, novembre 2019","Health Promotion and Chronic Disease Prevention in Canada, Vol 39, No 11, November 2019 ","Promotion de la santé et prévention des maladies chroniques au Canada, volume 39, no 11, novembre 2019",Public Health Agency of Canada , Agence de la santé publique du Canada
"Jan 1, 2026",2.0,8271b246-48b3-48df-9d73-19571789b437,54e320cb-a752-45ee-9073-61b989e302fb,2019-12-02,2019-12-02,2019-12-02,"Health Promotion and Chronic Disease Prevention in Canada, Vol 39, No 11, November 2019 ","Promotion de la santé et prévention des maladies chroniques au Canada, volume 39, no 11, novembre 2019","Original quantitative research – Age at first alcohol use predicts current alcohol use, binge drinking and mixing of alcohol with energy drinks among Ontario Grade 12 students in the COMPASS study","Recherche quantitative originale – Utiliser l’âge de la première consommation d’alcool pour prédire la consommation d’alcool, la consommation excessive d’alcool et le mélange d’alcool et de boissons énergisantes chez les élèves de 12e année en Ontario dans le cadre du projet COMPASS",Public Health Agency of Canada , Agence de la santé publique du Canada
"Jan 1, 2026",1.0,8271b246-48b3-48df-9d73-19571789b437,b1eb18d1-b223-4fda-90e0-266c9c182cc0,2019-12-02,2019-12-02,2019-12-02,"Health Promotion and Chronic Disease Prevention in Canada, Vol 39, No 11, November 2019 ","Promotion de la santé et prévention des maladies chroniques au Canada, volume 39, no 11, novembre 2019",Original quantitative research - Determining the accuracy of the Canadian Hospitals Injury Reporting and Prevention Program for the representation of the rates of mild traumatic brain injuries in Quebec,Recherche quantitative originale - Évaluation de l’exactitude du Système canadien hospitalier d’information et de recherche en prévention des traumatismes dans la représentation des taux de traumatismes crâniens légers au Québec,Public Health Agency of Canada , Agence de la santé publique du Canada
"Jan 1, 2026",1.0,8271b246-48b3-48df-9d73-19571789b437,cd2eb460-a93c-4fe5-a8d0-6866ec2d3908,2019-12-02,2019-12-02,2019-12-02,"Health Promotion and Chronic Disease Prevention in Canada, Vol 39, No 11, November 2019 ","Promotion de la santé et prévention des maladies chroniques au Canada, volume 39, no 11, novembre 2019","Health Promotion and Chronic Disease Prevention in Canada, Vol 39, No 11, November 2019 ","Promotion de la santé et prévention des maladies chroniques au Canada, volume 39, no 11, novembre 2019",Public Health Agency of Canada , Agence de la santé publique du Canada
"Jan 1, 2026",1.0,8271b246-48b3-48df-9d73-19571789b437,f483ca71-5887-42d3-8647-eef8f63f8e62,2019-12-02,2019-12-02,2019-12-02,"Health Promotion and Chronic Disease Prevention in Canada, Vol 39, No 11, November 2019 ","Promotion de la santé et prévention des maladies chroniques au Canada, volume 39, no 11, novembre 2019",Original quantitative research - Determining the accuracy of the Canadian Hospitals Injury Reporting and Prevention Program for the representation of the rates of mild traumatic brain injuries in Quebec,Recherche quantitative originale - Évaluation de l’exactitude du Système canadien hospitalier d’information et de recherche en prévention des traumatismes dans la représentation des taux de traumatismes crâniens légers au Québec,Public Health Agency of Canada , Agence de la santé publique du Canada
"Jan 1, 2026",1.0,82b63781-b389-ebed-e081-8b70dc3d3039,No resource,2022-04-14,2022-04-14,2025-10-01,Boundary File of Nova Scotia’s Self-contained Labour Areas (2016),Fichier des limites des zones de travail autonomes de la Nouvelle-Écosse (2016),No resources covered,Aucune ressource couverte,Government of Nova Scotia , Gouvernment de la Nouvelle-Écosse
"Jan 1, 2026",2.0,82ba0fae-6ee1-4ed5-affc-7925078bbca4,704ee8af-05f3-4e35-83b6-6046136a4c0a,2021-01-19,2021-01-19,2021-01-19,"HUMA appearance, COVID-19 pandemic - April 24, 2020- Minister`s binder","Comparution devant HUMA sur, la COVID-19 - Le 24 avril, 2020- Ministre","Minister of Employment, Workforce Development and Disability Inclusion HUMA appearance on Government’s response to the COVID-19 pandemic - April 24, 2020","Minister of Employment, Workforce Development and Disability Inclusion HUMA appearance on Government’s response to the COVID-19 pandemic - April 24, 2020",Employment and Social Development Canada , Emploi et Développement social Canada
"Jan 1, 2026",1.0,82ba0fae-6ee1-4ed5-affc-7925078bbca4,fbb6dbb1-4358-41be-b1a3-94979abe1c15,2021-01-19,2021-01-19,2021-01-19,"HUMA appearance, COVID-19 pandemic - April 24, 2020- Minister`s binder","Comparution devant HUMA sur, la COVID-19 - Le 24 avril, 2020- Ministre","Minister of Employment, Workforce Development and Disability Inclusion HUMA appearance on Government’s response to the COVID-19 pandemic - April 24, 2020","Ministre de l’Emploi, du Développement de la main-d’œuvre et de l’Inclusion des personnes handicapées, Comparution devant HUMA sur Le point sur les mesures liées à la COVID-19, le 24 avril, 2020",Employment and Social Development Canada , Emploi et Développement social Canada
"Jan 1, 2026",1.0,82cad281-ff7d-47b3-b2ce-9f794257e86d,No resource,2016-09-26,2016-09-26,2025-03-26,Indigenous agreements,Ententes autochtones,No resources covered,Aucune ressource couverte,Crown-Indigenous Relations and Northern Affairs Canada , Relations Couronne-Autochtones et Affaires du Nord Canada
"Jan 1, 2026",1.0,83096e57-6584-4a8c-9854-59a49e57fb28,No resource,2022-12-13,2022-12-13,2022-12-14,Census of Agriculture: Agri-Environmental Spatial Data (AESD),Recensement de l'agriculture : Données spatiales agroenvironnementales (DSAE),No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,831e19c6-edb1-46bf-9df9-31e6052a66ce,8c1df554-873b-4756-b2b6-c74fcf91d98c,2018-05-18,2018-05-18,2018-05-18,Freshwater Quality Surveillance Data – Pacific Basin,Données de surveillance de la qualité des eaux douces – bassin du Pacifique,Water-Qual-Eau-Pacific-Surveillance-Pacifique-TableDescriptions.csv,Water-Qual-Eau-Pacific-Surveillance-Pacifique-TableDescriptions.csv,Environment and Climate Change Canada , Environnement et Changement climatique Canada
"Jan 1, 2026",1.0,8342063b-c9d4-42fd-b6ba-251cb028bde2,8fc74352-5229-4df5-9e29-28cc9b485cb0,2018-06-27,2023-01-17,2023-01-17,"International investment position, foreign portfolio investment in Canadian bonds and Canadian money market, by sector","Bilan des investissements internationaux, investissements étrangers de portefeuille, obligations canadiennes et effets de marché monétaire canadien, par secteur",Dataset,Ensembles de données,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,8345a8f5-0ba1-4eb5-b2c0-8410079154bb,No resource,2020-08-21,2020-08-21,2025-02-17,Inside North Hard Bottom Longline Surveys,Les relevés à la palangre sur fond dur mené dans la région nord des eaux intérieures,No resources covered,Aucune ressource couverte,Fisheries and Oceans Canada , Pêches et Océans Canada
"Jan 1, 2026",2.0,838aa171-efa0-4951-9fad-37f9d99346ec,537e8577-15bf-44f5-91cd-334f25bbe71e,2017-01-18,2017-01-26,2017-01-26,"CV - 580 Airborne-SAR, Canada","RSO aéroporté du CV-580, Canada","Find, visualize and download files via l’Index des produits géospatiaux HTML","Trouvez, visualisez et téléchargez les fichiers via l’Index des produits géospatiaux HTML",Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,839257e4-5c9c-45d9-99e3-c1c97ca00c9d,No resource,2025-09-17,2025-09-17,2025-09-17,Yukon Liquor Corporation retail liquor price lists,Listes des prix de détail des boissons alcoolisées de la Société des alcools,No resources covered,Aucune ressource couverte,Government of Yukon , Gouvernement du Yukon
"Jan 1, 2026",1.0,83c8e9af-ad3a-40bc-b1b7-d1ed4a069330,No resource,2023-10-05,2023-10-05,2025-12-18,Glass sponge grounds on the Scotian Shelf and their associated biodiversity,Lits d’éponges siliceuses sur le plateau néo-écossais et biodiversité connexe,No resources covered,Aucune ressource couverte,Fisheries and Oceans Canada , Pêches et Océans Canada
"Jan 1, 2026",1.0,83df51c5-6041-4d73-9201-ac2ef9640095,d4c94cf7-d0d4-4447-a973-3dc619c8a7b9,2022-01-25,2022-01-25,2024-11-21,Environmental Protection Review Report: Point Lepreau Nuclear Generating Station,Rapport d’examen de la protection de l’environnement : Centrale nucléaire de Point Lepreau,Environmental Protection Review Report Summary: Point Lepreau Nuclear Generating Station (English),Résumé du rapport d’examen de la protection de l’environnement : Centrale nucléaire de Point Lepreau (Anglais),Canadian Nuclear Safety Commission , Commission canadienne de sûreté nucléaire
"Jan 1, 2026",1.0,8405fdb4-5db3-4bdb-8fc3-207710ae1efb,c9f1ed33-55c0-4041-8f60-f62bad53ff01,2025-11-26,2025-11-26,2025-11-26,Quarterly Economic and Trade Report: 2025,Rapport trimestriel sur l’économie et le commerce: 2025,Quarterly Economic and Trade Report: 2025 - Quarter 2,Rapport trimestriel sur l’économie et le commerce: T2 2025,Global Affairs Canada , Affaires mondiales Canada
"Jan 1, 2026",1.0,841b286f-706d-4d6b-9d96-2bf09ce164e0,3a8e8b08-7b36-4d2b-be14-27daf37112cc,2020-02-03,2020-02-03,2020-02-03,"Report on Federal Tax Expenditures - Concepts, Estimates and Evaluations 2019","Rapport sur les dépenses fiscales fédérales : Concepts, estimations et évaluations 2019",Data tables,Tableaux de données,Department of Finance Canada , Ministère des Finances Canada
"Jan 1, 2026",2.0,841b286f-706d-4d6b-9d96-2bf09ce164e0,dc64fe6a-b260-4ee7-8bfc-425915f2f294,2020-02-03,2020-02-03,2020-02-03,"Report on Federal Tax Expenditures - Concepts, Estimates and Evaluations 2019","Rapport sur les dépenses fiscales fédérales : Concepts, estimations et évaluations 2019",Data tables,Tableaux de données,Department of Finance Canada , Ministère des Finances Canada
"Jan 1, 2026",1.0,8434e378-7ef5-4229-9e72-eb8077b4bf18,No resource,2023-02-27,2023-02-27,2023-02-27,Notice of publication: Good manufacturing practices guidelines for active pharmaceutical ingredients,Avis de publication : Lignes directrices sur les bonnes pratiques de fabrication des ingrédients pharmaceutiques actifs,No resources covered,Aucune ressource couverte,Health Canada , Santé Canada
"Jan 1, 2026",1.0,843a41c2-165e-460d-b8ff-ecb4a066776b,No resource,2022-11-25,2022-11-25,2023-01-17,"Extent the business or organization considers inflation when setting wages and salaries, fourth quarter of 2022","Mesure dans laquelle l’entreprise ou l’organisme tient compte de l’inflation au moment d’établir les salaires et les traitements, quatrième trimestre de 2022",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
"Jan 1, 2026",1.0,846ad509-d380-baa2-8fb7-9ddd4b273385,No resource,2025-01-15,2025-01-15,2025-01-15,2024 - Payments to Members of the Legislative Assembly,Paiements aux députés de l'Assemblée législative,No resources covered,Aucune ressource couverte,Government of New Brunswick , Gouvernement du Nouveau-Brunswick
"Jan 1, 2026",2.0,848275de-bd08-4937-b8dd-f666e575b775,0a461d46-392e-40de-a677-099ed072efaa,2017-05-15,2022-02-07,2022-02-07,Annual area burned by large fires (>200 hectares) - Short-term (2011-2040) under RCP 8.5,Superficie annuelle brûlée par des grands feux (>200 ha) - Court terme (2011-2040) selon le RCP 8.5,Annual area burned (French),Superficie annuelle brûlée (Français),Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,848275de-bd08-4937-b8dd-f666e575b775,4a5b9252-3cb9-4c85-98a6-4edc69564c64,2017-05-15,2022-02-07,2022-02-07,Annual area burned by large fires (>200 hectares) - Short-term (2011-2040) under RCP 8.5,Superficie annuelle brûlée par des grands feux (>200 ha) - Court terme (2011-2040) selon le RCP 8.5,2011-2040 [RCP 8.5] – Annual area burned,2011-2040 [RCP 8.5] – Superficie annuelle brûlée,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,848275de-bd08-4937-b8dd-f666e575b775,ac8cf6fb-61ab-48e4-917d-fa3d0eb0fc37,2017-05-15,2022-02-07,2022-02-07,Annual area burned by large fires (>200 hectares) - Short-term (2011-2040) under RCP 8.5,Superficie annuelle brûlée par des grands feux (>200 ha) - Court terme (2011-2040) selon le RCP 8.5,Annual area burned (English),Superficie annuelle brûlée (Anglais),Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",2.0,848275de-bd08-4937-b8dd-f666e575b775,b3fc7d37-b43a-4af1-bc69-32e428b4db20,2017-05-15,2022-02-07,2022-02-07,Annual area burned by large fires (>200 hectares) - Short-term (2011-2040) under RCP 8.5,Superficie annuelle brûlée par des grands feux (>200 ha) - Court terme (2011-2040) selon le RCP 8.5,Forest Change Data Catalogue,Catalogue de données de Changements forestiers,Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,848275de-bd08-4937-b8dd-f666e575b775,c9b1840c-fd6b-438c-9684-1cb0df2ef9ee,2017-05-15,2022-02-07,2022-02-07,Annual area burned by large fires (>200 hectares) - Short-term (2011-2040) under RCP 8.5,Superficie annuelle brûlée par des grands feux (>200 ha) - Court terme (2011-2040) selon le RCP 8.5,Annual area burned (English),Superficie annuelle brûlée (Anglais),Natural Resources Canada , Ressources naturelles Canada
"Jan 1, 2026",1.0,848e943b-1a98-43b8-acb3-ac89af17ea41,No resource,2019-01-14,2019-01-14,2025-02-17,Coastal thermograph network,Réseau des thermographes côtiers,No resources covered,Aucune ressource couverte,Fisheries and Oceans Canada , Pêches et Océans Canada
"Jan 1, 2026",1.0,84a9b280-ede5-42df-a98a-62489eb46aa8,No resource,2017-02-08,2017-02-08,2022-02-23,"Population centres, Cartographic Boundary files - 2016 Census","Centres de population, Fichier des limites cartographiques - Recensement de 2016",No resources covered,Aucune ressource couverte,Statistics Canada , Statistique Canada
