Year,Month,Unique Identifier,Request Number,Summary - EN,Summary - FR,owner_org,Organization Name - EN,Organization Name - FR,Number of Informal Requests
2022,12,f6991d3b40fcbd8d75f4f6bdca3a8f92,A-2021-46263,"All ""container codes"" or ""codes that are not the ID of an active employee"" that applicants are currently/previously assigned to that exists in IRCC's administrative system (i.e. CB01126 based in Sydney, N.S.'s office). For each code, please specify the purpose of the code, location/where the office is based, and how many applicants are assigned to that code. (I.e. CB01126, based in Sydney, N.S., placeholder code or ""container code"" for applicants who've been approved by level-1 decision-makers that are waiting in queue for further review or action by an officer, 3,035 applications are currently assigned to this code).","Tous les « codes cadres » ou « codes qui ne correspondent pas à l’ID d’un employé en service » qui ont été/sont présentement attribués aux demandeurs et qui figurent dans le système opérationnel d’IRCC (c.-à-d., CB01126 basé au bureau de Sydney, en N.-É.). Pour chaque code, veuillez préciser la finalité du code, l’endroit/où le bureau se trouve, et le nombre de demandeurs à qui ce code est attribué. (C.-à-d., CB01126, basé à Sydney, en N.-É., code fictif ou « code cadre » pour les demandeurs qui ont été approuvés par les décideurs de niveau 1 et qui ont été placés dans une file d’attente à des fins d’examen additionnel ou de mesure additionnelle par un agent; ce code est présentement attribué à 3 035 demandes).",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5
2022,12,fa4fa7f1c1c19d134f48403036626623,2A-2021-12699,Please provide a copy of all the codes used in the GCMS electronic notes / system.  Please provide a copy of all the IRCC responsibility centre ( RC ) codes.  Please provide a copy of any aids or reference / teaching manuals used by IRCC / CBSA or other federal agencies to decipher or understand the GCMS electronic notes.  Please provide a copy of the GCMS operating / user manual.,"Veuillez fournir une copie de tous les codes utilisés dans le système et les notes électroniques du Système mondial de gestion des cas (SMGC). Veuillez fournir une liste des codes de centre de responsabilité (CR) d’IRCC. Veuillez fournir une copie des outils, références et guides de formation utilisés par IRCC et l’ASFC ou d’autres organismes fédéraux pour déchiffrer ou comprendre les notes électroniques dans le SMGC. Veuillez fournir une copie du manuel d’utilisation ou du guide de l’utilisateur du SMGC.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5
2022,11,ca9d10a674e2c8226839163c5fb84b5e,A-2020-24143,"Could I have the most updated training materials for the following two documents? *GCMS, Global Case Management Software Training Materials* Integrated Retrieval Information System (IRIS) Training Materials",J’aimerais obtenir la version la plus récente des deux documents de formation suivants : documents de formation sur le logiciel du Système mondial de gestion des cas (SMGC) ; documents de formation sur le Système intégré de récupération d’information (IRIS). ,cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",8
2022,11,6d9f19b8d5493e366f07e1db498203a4,A-2021-55776,"For period January 1, - June 30, 2021, provide all communications within IRCC regarding the Start Up Visa Program's interpretation of Sections 98.01 99 of the Immigration and Refugees Protection Regulations.  2. For period January 1, - June 30, 2021, provide all communications within IRCC regarding discussions on the subject of government policies and operational instructions and guidelines pertaining to the Start Up Visa Program.  3. For period July 1, - December 31, 2021, provide all communications within IRCC regarding the Start Up Visa Program's interpretation of Sections 98.0199 of the Immigration and Refugees Protection Regulations. 4. For period July 1, - December 31, 2021, provide all communications within IRCC regarding discussions on the subject of government policies and operational instructions and guidelines pertaining to the Start Up Visa Program.  5. For period January 1, - June 30, 2021, provide all communications within IRCC regarding processing delays within the Start Up Visa Program.  6. For period July 1, - December 31, 2021, provide all communications within IRCC regarding processing delays within the Start Up Visa Program.  7. For period January 1, - June 30, 2021, provide all statistics and reporting data on permanent residence applications processed under the Start Up Visa Program. Provide information regarding:    a. Accepted  b. Refused  c. Awaiting finalization  d. Selection decisions  8. For period July 1, - December 31, 2021, provide all statistics and reporting data on permanent residence applications processed under the Start Up Visa Program. Provide information regarding:    a. Accepted  b. Refused  c. Awaiting finalization  d. Selection decisions Provide only English versions where multiple languages are available. Include only final versions or latest drafts of documents, and last complete email chains. Remove non-relevant information without applying exemptions and identify them as not relevant. Remove materials that are an account of a possible or actual Cabinet confidence.     Original: 1. All communications within IRCC during period January - June 2021 regarding Start Up Visa program interpreting Sections 98 and following of the Regulations 2. All communications within IRCC - during period January - June 2021 regarding Start Up Visa program containing any discussion on government policies and Operations Memorandums. 3. All communications within IRCC - during period July - December 2021 regarding Start Up Visa program interpreting Sections 98 and following of the Regulations. 4. All communications within IRCC - during period July - December 2021 regarding Start Up Visa program containing any discussion on government policies and Operations Memorandums. 5. All communications within IRCC -during period January - June 2021 regarding Start Up Visa program referencing processing delays. 6. All communications within IRCC - during period July - December 2021 regarding Start Up Visa program referencing processing delays. 7.All communications within IRCC - during period January - June 2021 regarding Start Up Visa program containing statistics and reporting data on permanent residence applications: a. Accepted b. Refused c. Awaiting finalization d. Selection decisions 8. All communications within IRCC - during period July - December 2021 regarding Start Up Visa program containing statistics and reporting data on permanent residence applications: a. Accepted b. Refused c. Awaiting finalization d. Selection decisions","1. Pour la période du 1er janvier au juin 2021, veuillez fournir toutes les communications au sein d’IRCC sur l’interprétation des articles 98.01 et 99 du Règlement sur l’immigration et la protection des réfugiés (RIPR) dans le cadre du Programme de visa pour démarrage d’entreprise (PVDE). 2. Pour la période du 1er janvier au 30 juin 2021, veuillez fournir toutes les communications au sein d’IRCC sur les discussions à propos des instructions et des lignes directrices opérationnelles et des politiques du gouvernement concernant le PVDE. 3. Pour la période du 1er juillet au 31 décembre 2021, veuillez fournir toutes les communications au sein d’IRCC concernant l’interprétation des articles 98.01 et 99 du RIPR. 4. Pour la période du 1er juillet au 31 décembre 2021, veuillez fournir toutes les communications au sein d’IRCC sur les discussions au sujet des instructions et des lignes directrices opérationnelles et des politiques du gouvernement concernant le PVDE. 5. Pour la période du 1er janvier au juin 2021, veuillez fournir toutes les communications au sein d’IRCC concernant les retards de traitement des demandes du PVDE. 6. Pour la période du 1er juillet au 31 décembre 2021, veuillez fournir toutes les communications au sein d’IRCC concernant les retards dans le traitement des demandes du PVDE. 7. Pour la période du 1er janvier au 30 juin 2021, veuillez fournir toutes les statistiques et les données déclarées sur les demandes de résidence permanente traitées dans le cadre du PVDE. Voici l’information à fournir : a. demandes acceptées, b. demandes refusées, c. demandes en attente de finalisation, d. sélection. 8. Pour la période du 1er juillet au 31 décembre 2021, veuillez fournir toutes les statistiques et données de déclaration sur les demandes de résidence permanente traitées dans le cadre du PVDE. Voici l’information à fournir : a. Demandes acceptées, b. Demandes refusées, c. Demandes en attente de finalisation, d. Sélection. Prière de fournir seulement l’anglais si les documents sont disponibles en plusieurs langues. Veuillez inclure seulement la version finale des documents et les chaînes de courriel complètes. Veuillez supprimer l’information non pertinente, sans appliquer d’exemptions, et préciser que l’information n’est pas pertinente. Supprimer les documents qui sont des comptes rendus de documents confidentiels du Cabinet potentiels ou réels. Original : 1. Toutes les communications au sein d’IRCC durant la période de janvier à juin 2021 concernant l’interprétation de l’article 98 et les dispositions subséquentes du Règlement dans le cadre du Programme de visa pour démarrage d’entreprise (PVDE) 2. Toutes les communications au sein d’IRCC, durant la période de janvier à juin 2021, concernant le PVDE et contenant une analyse des politiques du gouvernement et des notes de service sur les opérations. 3. Toutes les communications au sein d’IRCC, durant la période de juillet à décembre 2021, concernant l’interprétation de l’article 98 et des dispositions subséquentes du Règlement dans le cadre du PVDE. 4. Toutes les communications au sein d’IRCC, durant la période de juillet à décembre 2021, concernant le PVDE et incluant une analyse des politiques du gouvernement et des notes de service sur les opérations. 5. Toutes les communications au sein d’IRCC, durant la période de janvier à juin 2021, concernant le PVDE et faisant état des retards dans le traitement des demandes. 6. Toutes les communications au sein d’IRCC, durant la période de juillet à décembre 2021, concernant le PVDE et faisant mention de retards dans le traitement des demandes. 7.Toutes les communications au sein d’IRCC, durant la période de janvier à juin 2021, concernant le PVDE et contenant des statistiques et des données déclarées sur les demandes de résidence permanente : a. acceptées, b. refusées, c. en attente de finalisation, d. sélection. 8. Toutes les communications au sein d’IRCC, durant la période de juillet à décembre 2021, concernant le PVDE et contenant des statistiques et des données déclarées sur les demandes de résidence permanente : a. acceptées, b. refusées, c. en attente de finalisation, d. sélection.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",7
2022,11,87ffa07f8abb09e1cf647edac9650230,1A-2022-31259,"Provide the total of number of Temporary Resident Visa applications (Visitor Visa, Study Permits, Work Permits, each separately provided) approved and refused by Officer/User/Employee SP 16695 (Located in Case Processing Centre in Ottawa) in 2020, 2021 and 2022 (June 30, 2022). For all Study Permit applications refused by Officer/User/Employee SP 16695, please provide a copy of the decision and the notes entered into the Global Case Management System, explaining the reasons for the refusal.","Veuillez indiquer le nombre total de demandes de visa de résident temporaire (visa de visiteur, permis d’études, permis de travail, séparément pour chaque catégorie) approuvées et refusées par l’agent/l’utilisateur/l’employé SP 16695 (au Centre de traitement des demandes à Ottawa), en 2020, 2021 et 2022 (30 juin 2022). Veuillez fournir, pour toutes les demandes de permis d’études refusées par l’agent/l’utilisateur/l’employé SP 16695, une copie de la décision et des notes entrées dans le Système mondial de gestion des cas précisant les raisons du refus.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",7
2022,11,d793308d8e71096775e185f1f738515f,A-2021-669,"Copy of all emails/correspondence/letters including attachments sent or received by the Director of CSIS or other CSIS employees referring to the truckers protest (Freedom Convoy) and persons participating in it who could be a threat to national security, for the period from 2022 01 20 to 2022 02 04.",Copie de tous les courriels/correspondances/lettre incluant pièces attachées envoyés et reçus par le directeur du SCRS ou autres employés du SCRS faisant référence à la manifestation des camionneurs (convoi de la liberté) et des personnes qui y participent et qui pourraient être une menace à la sécurité nationale et ce entre le 2022 01 20 et le 2022 02 04.,csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,7
2022,11,e6ae7d51c8f28bfaf439e7e893a12c86,A-2022-00026,"I am looking for statistics pertaining to the final decision (application filed vs stayed, allowed, denied,
dismissed ) of every division (General Division - Employment Insurance, Appeal Division -Employment
Insurance, General Division Income Security, Appeal Division Income Security ) broken down by province
(Please refer to the link from the IRB that I sent in my original request as a reference) for the last 3 years.","Je suis à la recherche de statistiques sur la décision finale (demande déposée vs. suspendue, autorisée, refusée,
rejetée) de chaque division (Division générale - Assurance-emploi, Division d'appel - Assurance-emploi, Division générale - Sécurité du revenu, Division d'appel - Sécurité du revenu), classées par province.
Assurance-emploi, Division générale - Sécurité du revenu, Division d'appel - Sécurité du revenu), ventilées par province.
(Veuillez vous référer au lien de la CISR comme référence) pour les 3 dernières années.",atssc-scdata,Administrative Tribunals Support Service of Canada,Service canadien d'appui aux tribunaux administratifs,7
2022,11,27ef3a416c47ba078a8e3b0710e313c1,1A-2022-38378,"The most recent ""centralized intake training"" records for the Case Processing Centre, including the participant's guide, instructor guides and all activities and answer sheets. Include all documents, handouts, and presentations. Can you please only include the material on Express Entry  and the Post-Graduate Work Permit (PGWP) extensions instead of all training material.   As we discussed, excluded the ice breakers, team-building activities, administrative emails and scenarios without answers keys. Please include scenarios with answer keys, handouts and other materials that I would receive if I was a trainer/attendee.","Les documents les plus récents de formation sur la réception centralisée pour le Centre de traitement des demandes, y compris le guide du participant, le guide du formateur, les feuilles d’activités et les corrigés. Veuillez inclure la documentation, les documents et les présentations. Prière d’inclure seulement les documents sur Entrée express et les prorogations de permis de travail postdiplôme (PTPD); ne pas inclure l’ensemble des documents de formation. Veuillez exclure les activités brise-glace, les activités de consolidation d’équipe, les courriels administratifs et les mises en situation sans corrigés. Veuillez inclure les scénarios avec corrigés, les documents et toute autre documentation reçue par le formateur ou le participant.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5
2022,11,2fb3a8bc9e859cdd830df219212c4af3,A-2019-00055,All documents relating to Feihe Dairy / Feihe International / Canada Royal Milk infant formula factory in Kingston Ontario from 2014 to September 2019. ,"Tous les documents relatifs à l’usine de préparations pour nourrissons Canada Royal Milk / Feihe Dairy / Feihe International à Kingston, en Ontario, de 2014 à septembre 2019.",aafc-aac,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,4
2022,11,b1da8396a851131e482aa129b337ce71,ATI2023-007,Client File,Fichier Client,bdc,Business Development Bank of Canada,Banque de développement du Canada,4
2022,11,e8e0958deba25a2113aa0afdeb12aee3,A-2021-615,"All emails and presentations related to briefings given to MPs and Senators about alleged Chinese influence operations in Canada from July 1, 2021 to present.",L’ensemble des présentations et des courriels liés aux briefings donnés aux députés et aux sénateurs au sujet des activités d’ingérence présumées de la Chine au Canada depuis le 1er juillet 2021.,csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,4
2022,11,0e1e0a481405f0c631598bca5787d115,A-2021-630,"Copies of CSIS intelligence briefs and assessments since Nov. 1, 2021 on foreign interference and foreign influence.",Copies des documents d’information et des évaluations de renseignement du SCRS préparées depuis le 1er novembre 2021 au sujet des activités d’ingérence et d’influence étrangères.,csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,3
2022,10,204d4febf8f35e27cac84b903eae8da8,A-2021-51403,Please provide a copy of the latest manuals and training guides (including Final Drafts) relating to the TRV/eTA processing (CPC-O & OSC) Push back/pull back (or PBPB) system including referral criteria and factors.,"Veuillez fournir des copies des plus récents manuels et guides de formation (y compris les versions finales) portant sur le  système de retrait et de récupération pour le traitement des VRT et des AVE (CTD-O et CSO), y compris les facteurs et les critères de renvoi.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",6
2022,10,6c5906cc9752dab97b4cd9cbd29806b8,A-2022-07863,"Records from January 28 to 31, 2022, of emails referencing the death of an immigration detainee at the Laval Immigration Holding Centre sent to and from the following accounts: media@cbsa-asfc.gc.ca; patrick.mahaffy@cbsa-asfc.gc.ca; jacques.cloutier@cbsa-asfc.gc.ca; annie.beauséjour@cbsa-asfc.gc.ca; john.ossowski@cbsa-asfc.gc.ca. This excludes any emails from third parties not covered by the Access to Information Act or any emails that require third-party consent to be disclosed.","Courriels du 28 au 31 janvier 2022 faisant référence au décès d'un détenu au Centre de surveillance de l'immigration de Laval, envoyés aux comptes suivants ou provenant de ceux-ci : media@cbsa-asfc.gc.ca; patrick.mahaffy@cbsa-asfc.gc.ca; jacques.cloutier@cbsa-asfc.gc.ca; annie.beauséjour@cbsa-asfc.gc.ca; john.ossowski@cbsa-asfc.gc.ca. Sont exclus les courriels de tiers non assujettis à la Loi sur l'accès à l'information et les courriels dont la communication nécessite le consentement d'un tiers.",cbsa-asfc,Canada Border Services Agency,Agence des services frontaliers du Canada,5
2022,10,7fcca43d8e3966d58c402803d5285b00,A-2021-02286,"All emails dated 25/01/22 - 14/02/22 to or from wayne.eyre@forces.gc.ca that include any of the following terms: ""Freedom Convoy,"" ""convoy,"" ""blockades,"" ""Aid of Civil Power,"" ""trucker convoy,"" ""CAF convoy,"" ""CAF convoy support"" or ""CAF convoy members""","Tous les courriels datés du 25/01/22 au 14/02/22 à ou de wayne.eyre@forces.gc.ca qui contiennent l’un ou l’autre des termes suivants : « convoi de la liberté », « convoi », « barrages », « aide au pouvoir civil », « convoi des camionneurs », « convoi des FAC », « soutien au convoi par les FAC », « membres du convoi dans les FAC »",dnd-mdn,National Defence,Défense nationale,5
2022,10,bf4af288e7ed81123646abc6cc622753,A-2021-41853,"All email correspondence, From January 1 2012 to January 1 2022, incoming or outgoing, in English or French, of the Anti-Racism Task Force which discusses any of the following topics (alone or conjointly) : `Chinook' , `Watchtower' , `AI' or `Artificial Intelligence', `IA' or `Intelligence Artificielle', `ML' or `Machine Learning', `AA' or `Apprentissage Automatique', `China & India' or `China and India', `Chine et Inde', `Algorithmic Impact Assessment' or `AIA', `Évaluation d'Impact Algorithmic' or `EIA', `Project Starling' or `Projet Starling'.","Toute les correspondances par courriel, du 1er janvier 2012 au 1er janvier 2022, entrantes ou sortantes, en français ou en anglais, du Groupe de travail sur la lutte contre le racisme qui traitent de l’un des sujets suivants (seul ou conjointement) : « Chinook », « Watchtower », « AI » ou « Artificial Intelligence », « IA » ou « Intelligence artificielle », « ML » ou « Machine Learning », « AA » ou « Apprentissage automatique », « China & India » ou « China and India », « Chine et Inde », « Algorithmic Impact Assessment » ou « AIA », « Évaluation d’impact algorithmique » ou « EIA », « Projet Starling » ou « Projet Starling ».",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5
2022,10,0c392b8ebc5b7c019c82f1da3c752535,1A-2022-51676,"I am kindly requesting: The data on the Temporary Resident Visa approval rates for all countries from January 2020 to December 2021, broken down by year, and by country of citizenship.","Demande visant les données relatives aux taux d'approbation des demandes de visa de résident temporaire pour tous les pays au cours de la période allant de janvier 2020 à décembre 2021, ventilées par année et par pays de citoyenneté.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",4
2022,10,209b2252219533a251477fc9c2e6302a,A-2021-00097,Briefing materials titled: Statistics Canada's Release of Police-Reported Hate Crime # S19098.,"Document d’information intitulé : « Les crimes haineux déclarés par la police au Canada, 2019 »,  no de réf. S19098. ",aandc-aadnc,Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada,4
2022,10,28a50a146b3bb4b84045ef73aea5929c,A-2021-01203,Briefing materials on the Pan-Canadian Artificial Intelligence Strategy prior to its announcement in 2017 and information explaining the reasons for its creation,Documents d'information sur la Stratégie pancanadienne sur l'intelligence artificielle avant son annonce en 2017 et renseignements expliquant les raisons de sa création,ic,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",4
2022,10,2d11c611afafdd4a5a881d33dfe64d48,A-2022-00085,"From October 26, 2021 and June 2, 2022, any records concerning the alleged gang rape of a young woman at the hands of eight junior field hockey players after a Hockey Canada gala in 2018. ","Du 26 octobre 2021 et du 2 juin 2022, tous les documents concernant le viol collectif présumé d'une jeune femme aux mains de huit joueurs de hockey sur gazon junior après un gala de Hockey Canada en 2018. ",pch,Canadian Heritage,Patrimoine canadien,4
2022,10,c6d2a0cf1960ef635825e274c43b0adb,1A-2022-31247,"Please provide the total number of temporary resident visa applications (Visitor Visa, Study Permit, Work Permit, each separately) submitted, refused and approved, for Applicants with pending Applications for Permanent Residence as Member of the Family class, specifically as a Spouse, Common-law or Conjugal partner outside Canada, in 2020, 2021, and 2022. For the year 2022, please also provide breakdown for each month (January 2022, February 2022, March 2022, April 2022, May 2022, June 2022).","Fournir le nombre total de demandes de visa de résident temporaire (visas de visiteur, permis d’études et permis de travail, séparément) présentées, refusées et approuvées, dans le cas des demandeurs dont les demandes de résidence permanente au titre de la catégorie du regroupement familial sont toujours en attente, plus particulièrement à titre d’époux, de conjoint de fait ou de partenaire conjugal à l’extérieur du Canada, en 2020, en 2021 et en 2022. Pour l’année 2022, fournir une ventilation mensuelle des données (janvier 2022, février 2022, mars 2022, avril 2022, mai 2022, juin 2022).",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",4
2022,10,d793308d8e71096775e185f1f738515f,A-2021-669,"Copy of all emails/correspondence/letters including attachments sent or received by the Director of CSIS or other CSIS employees referring to the truckers protest (Freedom Convoy) and persons participating in it who could be a threat to national security, for the period from 2022 01 20 to 2022 02 04.",Copie de tous les courriels/correspondances/lettre incluant pièces attachées envoyés et reçus par le directeur du SCRS ou autres employés du SCRS faisant référence à la manifestation des camionneurs (convoi de la liberté) et des personnes qui y participent et qui pourraient être une menace à la sécurité nationale et ce entre le 2022 01 20 et le 2022 02 04.,csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,4
2022,9,d793308d8e71096775e185f1f738515f,A-2021-669,"Copy of all emails/correspondence/letters including attachments sent or received by the Director of CSIS or other CSIS employees referring to the truckers protest (Freedom Convoy) and persons participating in it who could be a threat to national security, for the period from 2022 01 20 to 2022 02 04.",Copie de tous les courriels/correspondances/lettre incluant pièces attachées envoyés et reçus par le directeur du SCRS ou autres employés du SCRS faisant référence à la manifestation des camionneurs (convoi de la liberté) et des personnes qui y participent et qui pourraient être une menace à la sécurité nationale et ce entre le 2022 01 20 et le 2022 02 04.,csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,10
2022,9,3db228509c2083810404293a5bc39519,A-2021-06,"I am seeking annual summaries of the number of repatriation requests by status (completed vs. ongoing) and type of object (artifact vs. human remains) by first nations people group. If people group is not possible, please provide a breakdown by province. I request data by fiscal year from 2011-2012 to 2020-2021.","Je cherche des résumés annuels du nombre de demandes de rapatriement par statut (achevé ou en cours) et par type d’objet (artefact ou restes humains) par groupe de peuples autochtones. Si le groupement de peuples n’est pas possible, veuillez fournir une ventilation par province. Je demande des données par l'exercice financier  de 2011-2012 à 2020-2021.",cmc-mcc,Canadian Museum of History,Musée canadien de l'histoire,5
2022,9,c0a6097f7d1fe38e0352321320351f0d,A-2022-00069,"How many livestock animals are DOA (Dead on Arrival) at the slaughterhouse in 2021, by species, by month and by region. ","Combien d'animaux d'élevage sont morts à l'arrivée à l'abattoir en 2021, par espèce, par mois et par région.",aafc-aac,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,5
2022,9,ccff534adc97d0dbf821e76c7ee50917,A-2021-00193,"From January 1, 2016 to October 13, 2021, any interactions  between any employee, contractor, or representative from Facebook, and its related products, such as Instagram or WhatsApp, and Heritage Canada employees, procedures, processes, consultations, or any other activity.","Du 1er janvier 2016 au 13 octobre 2021, toute interaction entre un employé, un entrepreneur ou un représentant de Facebook, et de ses produits connexes, comme Instagram ou WhatsApp, et les employés, procédures, processus, consultations ou toute autre activité de Patrimoine canadien.",pch,Canadian Heritage,Patrimoine canadien,5
2022,9,20d8d1f2c4f80f71ab3f788084ace69e,1A-2022-31236,"Provide the total # of temporary resident visa applications (Visitor, Study & Work Permits, each separately) submitted, refused and approved in the years 2018, 2019, 2020, 2021, and 2022 (June 30, 2022), sorted according to the country of citizenship of the Applicants, For exam-, the results should show the total # of TRV¿s submitted by Iranian nationals (Visitor, work and study permits each separated), and the number of applications that were refused and approved . Also for nationals of all countries.","Fournir le nombre total de demandes de visa de résident temporaire (permis de travail, d’études et de visiteur calculés séparément) soumises, refusées, et approuvées au cours des années 2018, 2019, 2020, 2021 et 2022 (30 juin 2022), classées selon le pays de citoyenneté des demandeurs. Par exemple, les résultats devraient montrer le nombre de demandes de VRT soumises par des ressortissants iraniens (permis d’études, permis de travail et permis de visiteur séparément) et le nombre de demandes qui ont été refusées et approuvées. En faire de même pour les ressortissants de tous les pays.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",4
2022,9,3087c800040a8243698081fa2253e887,A-2021-59866,"A copy of all records, including but not limited to emails, presentations, manuals documents, memos, summaries, briefing notes, reports (excluding drafts) produced regarding including in the GCMS notes what version of Chinook was used to process an application","Une copie de tous les documents, y compris les courriels, les présentations, les manuels, les notes de service, les résumés, les notes d’information et les rapports (sauf les ébauches) sur les notes du SMGC à propos de la version de l’outil Chinook utilisée pour traiter une demande.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",4
2022,9,5d9ca2851200cc4fb7345f4e2d961d4a,A-2022-13495,"Statistics from March 31 to June 18, 2022, concerning the number of people that were intercepted per day by Canadian police authorities or officers of the Canada Border Services Agency at the Chemin Roxham Road port of entry, broken down by: gender, number of minor children, and country of origin of intercepted persons.","Des statistiques du 31 mars au 18 juin 2022 concernant le nombre de personnes interceptées par jour par des policiers canadiens ou des agents de l’Agence des services frontaliers du Canada au point d’entrée du chemin Roxham, ventilées par : genre, nombre d’enfants mineurs et pays d’origine.",cbsa-asfc,Canada Border Services Agency,Agence des services frontaliers du Canada,4
2022,9,bc14fd6db6ffb5ee3f346bfad118fede,2A-2021-90632,"From the period January 1, 2017 to present (October 15, 2021), and as it relates to the ""Chinook Tool"" currently used by the IRCC visa offices in the processing of temporary resident visa application, 1.      Provide copies of records relating to the i.      development, ii.      deployment, iii.      date of deployment for use in visa offices iv.      risks, v.      risks mitigation, and vi.      updates of the Chinook Tool  2.      Copies of training manuals and documents prepared and used in training IRCC staff on the use of the Chinook Tool.  3.      All documents containing texts of standard languages in the Chinook Tool (Module 4) that visa officers may select, review, and modify when they refuse a visa application.  4.      All documents containing lists of ""risk indicators"" and ""local word flags"" in visa offices where the Chinook Tool is currently in use. Records should include but not be limited to: a) Policy papers, b) Memos, c) Reports, and, d) Correspondence between staff and members of the team of IRCC in-house experts involved in the development and deployment of the tools. For items #1 to #4 above, remove all non-relevant information without exemptions, by identifying non-relevant at each instant. Provide only English versions where versions are available in both official languages, provide only last e-mail chain where all previous chains are present. Omit all instances of an actual or possible Cabinet confidence.     ","Pour la période du 1er janvier 2017 à aujourd’hui (15 octobre 2021), en lien avec l’outil Chinook utilisé par les bureaux des visas d’IRCC pour le traitement des demandes de visa de résident temporaire (VRT). 1. Fournir des copies des dossiers à propos : i. du développement, ii. du déploiement, iii. de la date de déploiement aux bureaux des visas, iv. des risques, v. de l’atténuation des risques, et vi. des mises à jour de l’outil Chinook. 2. Copies des manuels de formation des documents utilisés lors de la formation du personnel d’IRCC sur l’utilisation de l’outil Chinook. 3. Tous les documents comportant du texte dans l’outil Chinook (Module 4) que les agents des visas peuvent sélectionner, réviser et modifier lorsqu’ils refusent une demande de visa. 4. Tous les documents comportant des listes des indicateurs de risques et des indicateurs de mots locaux dans les bureaux des visas où l’outil Chinook est utilisé. Les dossiers doivent notamment inclure : a) les documents d’orientation, b) les notes de service, c) les rapports et d) les correspondances entre le personnel et les membres de l’équipe d’IRCC experts en développement et en déploiement des outils. Pour les éléments 1 à 4 mentionnés ci-dessus, retirer l’information non pertinente, sans exception, en déterminant la pertinence à tout moment. Fournir seulement les versions en anglais lorsque le document est disponible dans les deux langues officielles, fournir seulement les dernières chaînes de courriel comportant l’ensemble des courriels précédents. Omettre tous les documents qui pourraient être des documents confidentiels du Cabinet.     ",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",4
2022,9,ea023101241534a08bf915d5bbf94e4c,A-2022-00032,"All emails and communications between the NCC, City of Ottawa and Ottawa Police Service, from the beginning of the trucker convoy demonstration on January 28 to February 7, 2022.",Tous les courriels et communications entre la Commission de la capitale nationale et la Ville d'Ottawa ainsi que le service de police d'Ottawa depuis le début de la manifestation des camionneurs le 28 janvier 2022 au 7 février 2022.,ncc-ccn,National Capital Commission,Commission de la capitale nationale,4
2022,9,046c5b852642f803c107011ee53f3198,A-2021-00388,"All communications sent and received by the Minister and Deputy Minister of PSC with Peter Sloly the Ottawa Police Chief and the Mayor of the City of Ottawa Jim Watson and referring to the truckers protest called the Freedom Convoy between February 04, 2022 to February 14, 2022","Toutes les communications envoyées et reçues par le ministre et le sous-ministre de la Sécurité publique, le chef de la police d'Ottawa, Peter Sloly, et le maire de la ville d'Ottawa, Jim Watson, et portant sur la manifestation des camionneurs appelée Convoi de la liberté, entre le 4 et le 14 février 2022",ps-sp,Public Safety Canada,Sécurité publique Canada,3
2022,8,b225a547c1ea3ae45c8a34cac0ec8dfc,1A-2022-44225,"Most recent copy of Internal wikis, info-sheets, cheat sheet, manuals and guides from visa offices for processing C-11 and C-12 work-permit applications. Please do not include operational bulletins, instructions or guidelines posted publicly on IRCCs website","Les plus récentes copies des pages wikis, fiches d'information, aide-mémoire, manuels et guides internes des bureaux des visas portant sur les demandes de permis de travail (C-11 et C-12). Veuillez ne pas inclure les bulletins opérationnels, instructions ou lignes directrices publiés sur le site Web public d'IRCC.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",6
